pos_or_neg,attention_score
pos,0.2213092477768811
pos,0.9281477455534345
pos,1.8206094059434426
pos,2.2145002292908305
pos,2.6816060478852046
pos,5.662110367623287
pos,16.34078269655915
pos,0.24324272322937907
pos,6.816314340747015
pos,0.3372173327138662
pos,1.4371295283525818
pos,21.70922943197827
pos,0.14109415266231248
pos,0.1615526431123726
pos,0.9305631276220083
pos,1.9872398009690329
pos,1.9407445886664516
pos,15.64602391960902
pos,5.756749370990972
pos,3.7921999990031487
pos,0.2565388213294157
pos,0.7567422631067958
pos,0.6670837044503872
pos,0.21887631837006022
pos,32.59474459005808
pos,5.858676083295084
pos,2.4412843818980745
pos,1.0246849440916523
pos,1.0774097738530093
pos,0.8674083722422158
pos,0.522225135104443
pos,1.7013785088571105
pos,1.334903228316244
pos,1.4989245062073073
pos,1.3245223456334958
pos,2.2847979870904993
pos,1.287588761074514
pos,1.8238393427062083
pos,0.5846546871996507
pos,0.5221090778307156
pos,0.055658369731135304
pos,0.113731806641596
pos,0.23484968815029153
pos,0.5407778758695728
pos,1.9376048990487444
pos,0.7017660561411422
pos,0.7701294384026006
pos,0.6086846478510557
pos,3.9762292004273676
pos,0.9670251825203499
pos,1.4836287777113721
pos,4.5328344975605726
pos,7.693864653507869
pos,4.25775487399925
pos,2.6403736898569554
pos,19.70873538932831
pos,0.3967672738822071
pos,3.052636861755717
pos,2.053555533123331
pos,1.6363354698883565
pos,0.20560769873436507
pos,0.3620641971408291
pos,0.20886754675775884
pos,0.5954256780990741
pos,0.38028696586938227
pos,18.13546697821135
pos,21.463719792891204
pos,1.3065388607906132
pos,1.440693109440125
pos,1.5389905102944714
pos,1.3012578233894778
pos,0.9049311000096604
pos,0.9242809282964081
pos,0.29350421954574807
pos,18.182816632031425
pos,2.8263715951423336
pos,1.5001046463726013
pos,0.6349507017000541
pos,2.3373719251797938
pos,0.25386465914505796
pos,0.2324701092116974
pos,0.18788345893504235
pos,0.22178687660659593
pos,0.2884595074247932
pos,0.3471795345535426
pos,0.5097106358460416
pos,0.8117490790678354
pos,0.7351986443003018
pos,0.32301433566613197
pos,0.29357693806892576
pos,0.06938031096128762
pos,0.07342862785648085
pos,0.06609039588895725
pos,0.06838793764827865
pos,2.1689896422582184
pos,2.288827689637135
pos,1.4796200719457575
pos,1.4542407125264891
pos,0.5231471103805352
pos,0.3653667625361614
pos,0.29557389514785776
pos,0.2540943078409002
pos,0.2035765770474464
pos,0.20019749252360347
pos,0.1180640121778034
pos,21.95904565765901
pos,24.013854708092865
pos,0.06713303816608888
pos,0.1641271907525758
pos,0.601671430248222
pos,0.6247808513178573
pos,4.634831223364284
pos,3.592426226875646
pos,0.7256988510754474
pos,0.10835735533836986
pos,0.38293673409853224
pos,0.2852727121690561
pos,1.091082356737669
pos,1.832602611871633
pos,0.34197883082296304
pos,0.7716169861917633
pos,0.7926630108935259
pos,0.9522605115714354
pos,0.22511310303750318
pos,0.2581321014416957
pos,0.2952129699335229
pos,0.9609490480629833
pos,1.1874401533022159
pos,3.8829168645528758
pos,3.0904101465291123
pos,0.3215015995054983
pos,2.8390608788505802
pos,4.061028443852333
pos,4.577918031169632
pos,2.151052911228281
pos,5.010449269604756
pos,0.634860717861845
pos,0.37254196936188916
pos,0.4877517410606994
pos,0.32935272968502916
pos,0.3097067500475976
pos,0.2485263945035091
pos,0.18321430877066877
pos,1.1954851066163643
pos,2.880491960672586
pos,0.11813880246779995
pos,0.21583900838518683
pos,0.30644616449054907
pos,0.7434568609247302
pos,2.5438124624391394
pos,0.09519329426594351
pos,0.8777600191571424
pos,1.3133500738644868
pos,2.883539742570582
pos,3.2144571385702223
pos,2.678764236682072
pos,3.7825039269902354
pos,1.2617447699336866
pos,0.5928284547299267
pos,0.23911309951908769
pos,0.5128142935965907
pos,0.6057997135733202
pos,0.5163495589759413
pos,0.09578481201570845
pos,5.595418996351763
pos,2.4783750484901956
pos,6.531633497253667
pos,3.345811949679401
pos,1.5297356440223813
pos,0.48608480672526166
pos,0.3065958626689465
pos,0.3138944143202247
pos,2.9097410115769238
pos,5.350948852767062
pos,0.37957395699511215
pos,0.34509472576409156
pos,0.17918640694664262
pos,0.18314873937865703
pos,5.7095510688254505
pos,7.44879444856651
pos,6.279292650808527
pos,2.6548888055395667
pos,0.3591357933346
pos,0.4544954008718089
pos,3.5391618331091674
pos,2.892121694588322
pos,2.102056184283844
pos,0.839647259638925
pos,1.1905606033477356
pos,0.3665785124900229
pos,2.511833583163779
pos,4.104885657325508
pos,4.3045132814686955
pos,3.799874508162824
pos,1.5227014955125628
pos,0.3604062414080722
pos,0.07008649717601834
pos,0.16113410251190494
pos,0.21932436135783032
pos,11.108066995696324
pos,8.323017438131618
pos,1.2688308180029677
pos,0.9946245457825622
pos,0.49427658048783985
pos,0.5231230416547173
pos,2.49138020539308
pos,1.883185712423751
pos,1.1818866404454882
pos,0.40506250319654136
pos,0.7289737442175184
pos,0.6733562934545543
pos,3.793958572261944
pos,0.7730391277833198
pos,3.864769305185816
pos,2.0781759679983787
pos,3.1052856418357146
pos,3.2383125706961966
pos,2.8030454908020612
pos,2.9923431969028176
pos,2.88289339410338
pos,6.562447242771949
pos,4.136107986172041
pos,3.0878410844995483
pos,2.901546005538203
pos,0.6663273707622798
pos,0.16355103845291627
pos,0.9674403192740448
pos,0.13457814662630208
pos,4.778961862278421
pos,0.8438507452743447
pos,0.38313949703072325
pos,0.34695236292493536
pos,0.44338329291970624
pos,4.725793557529285
pos,0.5425544207673368
pos,1.3516089093409538
pos,3.0456073722249366
pos,1.7655369051451968
pos,1.6295505373367694
pos,0.18907077461424304
pos,1.46024561188055
pos,1.3566386980587632
pos,0.9196208742621347
pos,0.4579949739760136
pos,0.5927049758374631
pos,3.673179435536144
pos,0.5527587192950816
pos,0.2892046298441757
pos,1.7677305978003557
pos,1.1417917677719995
pos,3.33407873787531
pos,0.17032047960343127
pos,0.35548993581300226
pos,0.390030473103459
pos,3.63643355364722
pos,2.082836317519347
pos,5.311862124145273
pos,22.833529497852656
pos,2.737424943247825
pos,3.086914562022056
pos,1.046409619767673
pos,0.9324807014952345
pos,0.27746350089905825
pos,0.3448623893176758
pos,0.4950745480808967
pos,15.614180749460177
pos,17.473714240557868
pos,1.7366491935814057
pos,1.4180698572105266
pos,1.248423730371505
pos,0.5191426807484492
pos,0.7597190961128146
pos,0.5974453282391092
pos,10.973072548707325
pos,6.989181662599246
pos,3.3986515539690734
pos,1.3453307769798895
pos,1.365356595914175
pos,3.4337819137466634
pos,0.7134880781612866
pos,0.7489862800689369
pos,0.7072790711360976
pos,0.7008319582441837
pos,0.4886689401852588
pos,0.18757989140780174
pos,0.30363802566208187
pos,91.12778306007385
pos,11.760811135172844
pos,1.6933122999034822
pos,1.8905019218185386
pos,1.0807782288534733
pos,0.9066800257509074
pos,0.35373243054647635
pos,0.29128996638308574
pos,0.32736492864749717
pos,0.1203347455589025
pos,0.137670830268852
pos,4.227976122780181
pos,1.193216134892489
pos,1.5094568600832687
pos,0.726970634991076
pos,0.2850914945186123
pos,0.36043200558581484
pos,0.24893162985014297
pos,0.16388944868373162
pos,0.11203289611692865
pos,0.10925462207760721
pos,17.674467212315157
pos,18.49671768155176
pos,0.21689350417923048
pos,0.3405194511879387
pos,0.40503257291194633
pos,2.1548923468444405
pos,0.5978882936495773
pos,0.7938892921296561
pos,2.505388665883764
pos,1.3417990514781417
pos,1.5465612462683906
pos,1.1193085412638701
pos,0.7313095139172988
pos,2.680937983701384
pos,0.641658800328529
pos,1.146451795352547
pos,0.4751616060105342
pos,3.9981872744373677
pos,2.6175645505630873
pos,0.9850337966515614
pos,3.2039298903106186
pos,0.9534268170534596
pos,0.30821038299331033
pos,0.3472255739266038
pos,0.6796580023791005
pos,0.2305812497218177
pos,0.2742232309041045
pos,0.4239992171382092
pos,12.932286244093977
pos,5.914113873509857
pos,3.063548994591323
pos,0.7236760671863832
pos,0.5973418489310558
pos,1.3399711348176973
pos,0.9755222696614095
pos,0.5263911017142918
pos,11.445863414896516
pos,12.239392651377504
pos,2.91112196230428
pos,6.3107544321536535
pos,1.9169943022912714
pos,1.8553567011045609
pos,0.6328468757106097
pos,0.6831587986960038
pos,0.154281367062273
pos,0.15118675199015505
pos,0.2808028347487372
pos,1.1120591129978923
pos,0.23876167483612654
pos,3.0287686871682724
pos,0.25167514009749503
pos,0.3886005548264347
pos,19.192088269240536
pos,18.832865544562644
pos,0.5206327860307978
pos,0.39463062180069886
pos,0.5720849593768154
pos,0.4604549534529887
pos,0.39873029111517305
pos,0.7087964183136034
pos,0.7273529420561362
pos,0.9270732705594926
pos,99.73352154095969
pos,1.0437174662341917
pos,0.8920953033597974
pos,0.5870388265191843
pos,1.2121353733800049
pos,1.4382873461165322
pos,1.131256398691879
pos,0.1723809826009854
pos,0.20584900223657612
pos,0.5798408749316463
pos,1.8128757308259968
pos,6.162921773890654
pos,0.16663982367286898
pos,0.5162602158005887
pos,0.782768614590168
pos,2.2220588599642115
pos,0.8655154360155386
pos,8.962719018260639
pos,0.22455627956177765
pos,0.20587373514493126
pos,0.39774556540149625
pos,4.902356645713249
pos,3.220044397862583
pos,3.6265519095539323
pos,0.28348607172038615
pos,0.3208199986332376
pos,12.675143438495498
pos,0.13545675911160746
pos,0.4325268637271583
pos,1.2455672468626646
pos,3.3706179055256573
pos,16.337532553456466
pos,0.14432193280757988
pos,0.35362070633620935
pos,0.8495877248924075
pos,1.5912012848245904
pos,2.358164538712642
pos,6.098937411220911
pos,0.7424367436518271
pos,0.6126551392934914
pos,0.5794625519680208
pos,0.32591378847250674
pos,0.4719866013790413
pos,1.0085427198498471
pos,1.0710759675205965
pos,2.290997091998778
pos,1.731065871587735
pos,0.28593857276700135
pos,0.25513166726407843
pos,0.4393225531964525
pos,0.4633881426151327
pos,0.47360520575165266
pos,0.5024932273777156
pos,0.6395205397280008
pos,0.5633269387441195
pos,0.28798794727611576
pos,2.8140923841212824
pos,2.575083150399652
pos,0.29662509427057593
pos,0.9005938622555354
pos,0.8935526451588102
pos,0.8816608302560218
pos,20.405433474608312
pos,7.6282710897001795
pos,0.8681970467692529
pos,3.2157906043396247
pos,0.6971306371033131
pos,0.3902746010496001
pos,0.3816271726064747
pos,0.37748395073477453
pos,0.6827736347232286
pos,0.37320162902200005
pos,2.0357107815552293
pos,17.640880743662514
pos,37.81125967701276
pos,7.9620058315132205
pos,7.532849798085002
pos,3.0280745815394856
pos,0.4160218279642182
pos,0.5431350545836537
pos,0.6900951429080915
pos,0.7675285611066938
pos,2.851684612971617
pos,1.8883594565426673
pos,12.22911780355574
pos,0.8051064635846552
pos,4.390497629841169
pos,0.9635154790116276
pos,0.644513981121524
pos,0.21102031994785175
pos,2.923298984523711
pos,1.4870720764061784
pos,0.8583649917225527
pos,0.7982024136453686
pos,0.7313893001519022
pos,0.3286767572569623
pos,18.074968631371735
pos,0.7274876539860435
pos,0.25017091515095435
pos,4.987953536636461
pos,0.2258065073586228
pos,3.7311945973736487
pos,1.7558684864089014
pos,1.480810942007153
pos,6.792661547660828
pos,8.434738565569486
pos,2.7976766402825595
pos,2.037726135969889
pos,0.7701191746410194
pos,0.38949097970470303
pos,2.3588242717238703
pos,2.234459954230645
pos,2.036013334565531
pos,1.0714133811463429
pos,4.469505773206067
pos,1.1693124239128538
pos,4.372686235143281
pos,0.6984775347400427
pos,14.66378728154956
pos,0.3852214370343107
pos,0.41383062598174364
pos,0.4528081008589001
pos,0.4664384752390831
pos,0.43383153071210573
pos,0.16740977745673552
pos,0.390568552860551
pos,0.47763208707234234
pos,3.4884511883090425
pos,2.548488968135259
pos,1.0830076526835317
pos,0.5377244029186544
pos,3.485355092869405
pos,0.5154958055392513
pos,0.6193280710301142
pos,1.6740124710509932
pos,2.252676676413635
pos,2.177299855170938
pos,0.5810671439110415
pos,0.5114718691476174
pos,1.472859230929819
pos,0.762855747290622
pos,0.34378090820358537
pos,1.8580136638952465
pos,0.16358228517711404
pos,0.2897717428726818
pos,0.31244337650553544
pos,0.6920835046794236
pos,1.3465951454288108
pos,3.7937783946593604
pos,0.4791275939783006
pos,0.4254517840634183
pos,1.708071687395071
pos,1.5409886013580167
pos,1.1523867130082677
pos,0.23534947781959867
pos,3.5159930507311734
pos,0.4573740542116689
pos,0.8108014892029568
pos,1.7544525645188687
pos,0.1612195147417213
pos,0.6869088389865328
pos,1.7385273486587818
pos,8.363096643148399
pos,0.2691671667749259
pos,0.7179107165865115
pos,1.0769758062111592
pos,0.38206369646378163
pos,3.2209542114287615
pos,3.0197227316931254
pos,0.5476915886118342
pos,0.1396834639485971
pos,14.230506644466875
pos,0.3293247673399292
pos,19.699502431094736
pos,0.10618780050104923
pos,3.4850531340978006
pos,0.5363858450673581
pos,0.5431191630404049
pos,0.6625460952944388
pos,0.22995753953899672
pos,0.2575301675966419
pos,0.2383666483323824
pos,1.972946113096626
pos,4.370814722932391
pos,4.908539209991876
pos,1.0002540118757606
pos,0.2082750930950591
pos,0.3384313386404978
pos,3.9398750184270424
pos,0.6718704302802804
pos,0.257780950666004
pos,0.2248491449953564
pos,0.6873792571174663
pos,0.5956034339317007
pos,0.404853023904777
pos,4.96342641611894
pos,0.6284680563911069
pos,0.3728913997935994
pos,5.944468216909989
pos,3.875571327488415
pos,3.220909097557509
pos,0.18780738916494163
pos,0.5291811869161703
pos,1.541505971302589
pos,24.362575896538612
pos,7.740654778946948
pos,2.745744347481466
pos,0.4600619617092416
pos,0.22933919151215168
pos,0.1755798645828646
pos,1.2182889640618995
pos,0.866316154985348
pos,0.29192923216103783
pos,236.99690103530884
pos,1.9225246227550798
pos,0.403957844549048
pos,0.38784395418758316
pos,0.676669607249399
pos,2.9747684569499357
pos,0.9599785578846023
pos,0.6206636248928744
pos,0.8096079552182701
pos,0.4014282408302907
pos,0.19476181994063582
pos,0.13332906407701625
pos,0.13262406195044457
pos,0.7125374511815608
pos,0.31417081628479365
pos,0.33895661718424075
pos,1.2421111623582437
pos,2.134686043273991
pos,0.5442531158526738
pos,0.5546697434340793
pos,3.298141984496175
pos,2.7889912838222295
pos,2.164595395069176
pos,0.7839947687159103
pos,0.7350761411196697
pos,21.758723579705844
pos,0.3514528079090897
pos,0.3878671163409131
pos,0.7702199641872591
pos,0.11851426464911528
pos,0.7751963380534899
pos,0.4761457809519659
pos,1.706741402508706
pos,3.6326553225820146
pos,2.0300867656866712
pos,4.7643732029672075
pos,2.115890608600727
pos,2.4352842987310592
pos,0.29469203043963793
pos,0.2731007620847473
pos,0.28496130844729584
pos,5.42339726419347
pos,2.203510528642351
pos,0.631754801275466
pos,0.6087777792566978
pos,245.25163173675537
pos,3.473963702052105
pos,2.9498060567047055
pos,3.9225720800459385
pos,4.351953588183818
pos,2.5118496094837903
pos,0.2990152808928453
pos,0.8443885403344543
pos,0.8949678769804598
pos,2.2281629888992
pos,3.347919420604178
pos,183.13477635383606
pos,9.393118570248287
pos,9.259488345767425
pos,0.2882899614278136
pos,0.43089717032190983
pos,0.39862687784678685
pos,0.2963965618131092
pos,1.4171942415442773
pos,0.9686539785338307
pos,0.691713336609092
pos,0.4403758700369153
pos,0.27231856413011446
pos,0.3569813210486881
pos,3.462286027928254
pos,6.187692905465761
pos,0.28366775515042547
pos,229.23277616500854
pos,2.790519211259557
pos,1.0401461569675645
pos,3.16868568922022
pos,0.725678124889065
pos,1.328571710444048
pos,0.5612938547491785
pos,3.07067523339415
pos,4.581169849943096
pos,0.3206462094870707
pos,0.37869402515982103
pos,7.417950244635587
pos,3.993460050655332
pos,3.551558528580075
pos,3.688200344369421
pos,3.320426956515729
pos,2.1145157724225183
pos,2.1697990728799645
pos,1.4566397955035413
pos,0.4463437719391734
pos,0.3949248961199499
pos,0.36851746901847054
pos,0.31383346817815844
pos,0.4150050398855795
pos,12.191556618317993
pos,1.150010374556409
pos,0.22836438153266558
pos,0.22865325918542295
pos,0.1387437114849823
pos,0.272834161083532
pos,0.5946886248704863
pos,0.6158151797291528
pos,0.5809534797293505
pos,5.313418449349398
pos,5.325838376396918
pos,2.599611083742201
pos,2.4545864228583203
pos,2.2793039130576984
pos,2.241782746769912
pos,2.572614577318716
pos,2.569479641421297
pos,7.691557829578717
pos,0.4099555261531557
pos,0.32881340844844414
pos,0.24615576163282601
pos,0.6697244900543757
pos,0.851954433620279
pos,0.8704255049200199
pos,1.1789945117008638
pos,0.7682137139239992
pos,2.8964973777926306
pos,2.8955101478481438
pos,0.6156280092096214
pos,3.190685031799281
pos,3.331245433508865
pos,4.837844148278236
pos,1.5783654294938336
pos,1.5493029478664806
pos,5.022459749011247
